EventID,EventType,EventDate,BookingLocation,Region,Team,Product,SourceSystem,Severity,IssueType
E0007634,High-Risk Transaction,2025-05-12,London,EMEA,Front Office,Lombard Lending,Core Banking,Medium,Missing Mandatory Fields
E0007639,Processing Error,2025-05-12,New York,Americas,Operations,Discretionary,Email Intake,Low,Missing Mandatory Fields
E0007650,Data Quality Issue,2025-05-12,Singapore,APAC,Compliance & Controls,Execution-only,Email Intake,Medium,Missing Mandatory Fields
E0007662,Data Quality Issue,2025-05-13,Zurich,EMEA,Front Office,Lombard Lending,Email Intake,Critical,Missing Mandatory Fields
E0007667,Data Quality Issue,2025-05-13,Geneva,EMEA,Client Onboarding,Advisory,Core Banking,Low,Missing Mandatory Fields
E0007675,Data Quality Issue,2025-05-13,Geneva,EMEA,Client Onboarding,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0007687,Processing Error,2025-05-13,New York,Americas,Client Onboarding,Discretionary,Email Intake,High,Missing Mandatory Fields
E0007701,Processing Error,2025-05-13,Hong Kong,APAC,Operations,Discretionary,Workflow,Low,Missing Mandatory Fields
E0007704,High-Risk Transaction,2025-05-13,Hong Kong,APAC,Compliance & Controls,Execution-only,Monitoring Tool,Medium,Missing Mandatory Fields
E0007714,Data Quality Issue,2025-05-14,Zurich,EMEA,Client Onboarding,Execution-only,CRM,Critical,Missing Mandatory Fields
E0007721,Data Quality Issue,2025-05-14,Geneva,EMEA,Operations,Execution-only,Workflow,Low,Missing Mandatory Fields
E0007726,Data Quality Issue,2025-05-14,London,EMEA,Front Office,Discretionary,Workflow,Low,Missing Mandatory Fields
E0007730,Data Quality Issue,2025-05-14,London,EMEA,Front Office,Execution-only,CRM,High,Missing Mandatory Fields
E0007734,Data Quality Issue,2025-05-14,London,EMEA,Front Office,Lombard Lending,CRM,Medium,Missing Mandatory Fields
E0007742,Reconciliation Break,2025-05-14,New York,Americas,Operations,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0007749,High-Risk Transaction,2025-05-14,Singapore,APAC,Front Office,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0007758,Data Quality Issue,2025-05-14,Hong Kong,APAC,Front Office,Discretionary,Email Intake,Medium,Missing Mandatory Fields
E0007768,Data Quality Issue,2025-05-15,Zurich,EMEA,Front Office,Discretionary,Core Banking,Low,Missing Mandatory Fields
E0007777,Reconciliation Break,2025-05-15,Zurich,EMEA,Operations,Execution-only,CRM,Low,Missing Mandatory Fields
E0007803,Incident,2025-05-15,London,EMEA,Front Office,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0007847,Processing Error,2025-05-16,Zurich,EMEA,Operations,Discretionary,CRM,Low,Missing Mandatory Fields
E0007851,Data Quality Issue,2025-05-16,Zurich,EMEA,Operations,Execution-only,Workflow,Medium,Missing Mandatory Fields
E0007854,High-Risk Transaction,2025-05-16,Zurich,EMEA,Compliance & Controls,Lombard Lending,Workflow,Low,Missing Mandatory Fields
E0007859,Processing Error,2025-05-16,Geneva,EMEA,Operations,Discretionary,Workflow,High,Missing Mandatory Fields
E0007916,Data Quality Issue,2025-05-17,Zurich,EMEA,Operations,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0007918,High-Risk Transaction,2025-05-17,Zurich,EMEA,Front Office,Lombard Lending,CRM,Low,Missing Mandatory Fields
E0007925,Processing Error,2025-05-17,Geneva,EMEA,Operations,Execution-only,CRM,Medium,Missing Mandatory Fields
E0007932,Incident,2025-05-17,London,EMEA,Operations,Discretionary,Workflow,Medium,Missing Mandatory Fields
E0007965,KYC Review Overdue,2025-05-18,Geneva,EMEA,Operations,Discretionary,Monitoring Tool,Low,Missing Mandatory Fields
E0007999,Limit Breach,2025-05-19,Zurich,EMEA,Front Office,Execution-only,Workflow,High,Missing Mandatory Fields
E0008040,Processing Error,2025-05-19,London,EMEA,Operations,Structured Products,Email Intake,Medium,Missing Mandatory Fields
E0008057,High-Risk Transaction,2025-05-19,Singapore,APAC,Front Office,Advisory,Monitoring Tool,Low,Missing Mandatory Fields
E0008062,High-Risk Transaction,2025-05-19,Singapore,APAC,Front Office,Execution-only,Email Intake,High,Missing Mandatory Fields
E0008063,Processing Error,2025-05-19,Singapore,APAC,Operations,Execution-only,CRM,Low,Missing Mandatory Fields
E0008074,Data Quality Issue,2025-05-20,Zurich,EMEA,Operations,Discretionary,Monitoring Tool,Medium,Missing Mandatory Fields
E0008083,Processing Error,2025-05-20,Geneva,EMEA,Operations,Advisory,CRM,Medium,Missing Mandatory Fields
E0008098,Data Quality Issue,2025-05-20,London,EMEA,Client Onboarding,Advisory,Workflow,High,Missing Mandatory Fields
E0008100,Processing Error,2025-05-20,London,EMEA,Operations,Discretionary,Workflow,Low,Missing Mandatory Fields
E0008120,Limit Breach,2025-05-20,New York,Americas,Front Office,Discretionary,Workflow,Medium,Missing Mandatory Fields
E0008126,Complaint,2025-05-20,New York,Americas,Front Office,Lombard Lending,Monitoring Tool,Medium,Missing Mandatory Fields
E0008132,Processing Error,2025-05-20,Singapore,APAC,Front Office,Execution-only,Monitoring Tool,Medium,Missing Mandatory Fields
E0008133,Complaint,2025-05-20,Singapore,APAC,Front Office,Execution-only,Workflow,Low,Missing Mandatory Fields
E0008146,Processing Error,2025-05-21,Zurich,EMEA,Front Office,Discretionary,Email Intake,Low,Missing Mandatory Fields
E0008148,Data Quality Issue,2025-05-21,Zurich,EMEA,Front Office,Discretionary,CRM,Low,Missing Mandatory Fields
E0008176,Data Quality Issue,2025-05-21,New York,Americas,Operations,Advisory,Core Banking,Critical,Missing Mandatory Fields
E0008188,Data Quality Issue,2025-05-21,New York,Americas,Operations,Structured Products,Email Intake,Low,Missing Mandatory Fields
E0008202,Data Quality Issue,2025-05-21,Singapore,APAC,Client Onboarding,Lombard Lending,Email Intake,Medium,Missing Mandatory Fields
E0008205,Overdue Task,2025-05-21,Hong Kong,APAC,Compliance & Controls,Discretionary,Workflow,Medium,Missing Mandatory Fields
E0008211,High-Risk Transaction,2025-05-21,Hong Kong,APAC,Front Office,Structured Products,Workflow,Medium,Missing Mandatory Fields
E0008257,Data Quality Issue,2025-05-22,New York,Americas,Operations,Discretionary,Core Banking,Low,Missing Mandatory Fields
E0008270,Data Quality Issue,2025-05-22,Singapore,APAC,Operations,Execution-only,Email Intake,Medium,Missing Mandatory Fields
E0008281,Data Quality Issue,2025-05-22,Hong Kong,APAC,Front Office,Execution-only,Core Banking,Medium,Missing Mandatory Fields
E0008336,High-Risk Transaction,2025-05-23,New York,Americas,Operations,Lombard Lending,Monitoring Tool,Medium,Missing Mandatory Fields
E0008338,Data Quality Issue,2025-05-23,New York,Americas,Client Onboarding,Structured Products,Email Intake,Medium,Missing Mandatory Fields
E0008346,Data Quality Issue,2025-05-23,Singapore,APAC,Client Onboarding,Execution-only,CRM,Low,Missing Mandatory Fields
E0008347,Processing Error,2025-05-23,Singapore,APAC,Operations,Lombard Lending,Email Intake,Low,Missing Mandatory Fields
E0008365,Processing Error,2025-05-24,Zurich,EMEA,Compliance & Controls,Execution-only,Workflow,Medium,Missing Mandatory Fields
E0008384,Data Quality Issue,2025-05-24,New York,Americas,Compliance & Controls,Advisory,Workflow,Low,Missing Mandatory Fields
E0008392,Data Quality Issue,2025-05-24,New York,Americas,Client Onboarding,Structured Products,Email Intake,Low,Missing Mandatory Fields
E0008403,Limit Breach,2025-05-25,Zurich,EMEA,Front Office,Execution-only,Workflow,Medium,Missing Mandatory Fields
E0008417,Processing Error,2025-05-25,London,EMEA,Operations,Discretionary,Workflow,Low,Missing Mandatory Fields
E0008448,KYC Review Overdue,2025-05-25,Hong Kong,APAC,Client Onboarding,Execution-only,Workflow,Low,Missing Mandatory Fields
E0008460,Processing Error,2025-05-26,Zurich,EMEA,Operations,Execution-only,CRM,Medium,Missing Mandatory Fields
E0008507,Data Quality Issue,2025-05-26,Singapore,APAC,Client Onboarding,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0008513,Data Quality Issue,2025-05-26,Hong Kong,APAC,Client Onboarding,Execution-only,Monitoring Tool,High,Missing Mandatory Fields
E0008517,Processing Error,2025-05-27,Zurich,EMEA,Operations,Advisory,Workflow,Medium,Missing Mandatory Fields
E0008518,Reconciliation Break,2025-05-27,Zurich,EMEA,Operations,Advisory,CRM,Critical,Missing Mandatory Fields
E0008545,Processing Error,2025-05-27,London,EMEA,Operations,Execution-only,Workflow,Low,Missing Mandatory Fields
E0008546,Data Quality Issue,2025-05-27,London,EMEA,Client Onboarding,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0008552,Incident,2025-05-27,New York,Americas,Client Onboarding,Discretionary,CRM,Critical,Missing Mandatory Fields
E0008562,Processing Error,2025-05-27,Singapore,APAC,Operations,Advisory,Core Banking,Low,Missing Mandatory Fields
E0008574,Overdue Task,2025-05-27,Hong Kong,APAC,Client Onboarding,Execution-only,Workflow,Medium,Missing Mandatory Fields
E0008590,Processing Error,2025-05-28,Geneva,EMEA,Operations,Advisory,Monitoring Tool,Low,Missing Mandatory Fields
E0008600,Data Quality Issue,2025-05-28,London,EMEA,Front Office,Discretionary,Email Intake,Low,Missing Mandatory Fields
E0008606,Processing Error,2025-05-28,New York,Americas,Front Office,Advisory,CRM,Medium,Missing Mandatory Fields
E0008616,Data Quality Issue,2025-05-28,Singapore,APAC,Client Onboarding,Advisory,CRM,High,Missing Mandatory Fields
E0008625,Reconciliation Break,2025-05-28,Hong Kong,APAC,Operations,Discretionary,CRM,High,Missing Mandatory Fields
E0008630,Processing Error,2025-05-28,Hong Kong,APAC,Operations,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0008654,Data Quality Issue,2025-05-29,London,EMEA,Client Onboarding,Advisory,CRM,Low,Missing Mandatory Fields
E0008661,Incident,2025-05-29,London,EMEA,Front Office,Execution-only,Core Banking,High,Missing Mandatory Fields
E0008665,High-Risk Transaction,2025-05-29,London,EMEA,Front Office,Lombard Lending,Core Banking,High,Missing Mandatory Fields
E0008666,KYC Review Overdue,2025-05-29,London,EMEA,Client Onboarding,Lombard Lending,Workflow,Low,Missing Mandatory Fields
E0008724,Reconciliation Break,2025-05-30,Geneva,EMEA,Operations,Execution-only,Monitoring Tool,High,Missing Mandatory Fields
E0008725,Reconciliation Break,2025-05-30,Geneva,EMEA,Operations,Execution-only,Workflow,Low,Missing Mandatory Fields
E0008736,KYC Review Overdue,2025-05-30,London,EMEA,Client Onboarding,Discretionary,Workflow,Low,Missing Mandatory Fields
E0008762,Data Quality Issue,2025-05-30,Singapore,APAC,Compliance & Controls,Execution-only,Core Banking,High,Missing Mandatory Fields
E0008769,Processing Error,2025-05-30,Hong Kong,APAC,Front Office,Execution-only,Core Banking,High,Missing Mandatory Fields
E0008788,Data Quality Issue,2025-05-31,Zurich,EMEA,Operations,Advisory,Email Intake,Critical,Missing Mandatory Fields
E0008798,Data Quality Issue,2025-05-31,Geneva,EMEA,Front Office,Discretionary,CRM,High,Missing Mandatory Fields
E0008800,Data Quality Issue,2025-05-31,Geneva,EMEA,Client Onboarding,Lombard Lending,Email Intake,Low,Missing Mandatory Fields
E0008802,High-Risk Transaction,2025-05-31,London,EMEA,Front Office,Advisory,Workflow,Medium,Missing Mandatory Fields
E0008835,High-Risk Transaction,2025-06-01,Zurich,EMEA,Front Office,Lombard Lending,Monitoring Tool,Medium,Missing Mandatory Fields
E0008839,Overdue Task,2025-06-01,Zurich,EMEA,Front Office,Structured Products,CRM,Low,Missing Mandatory Fields
E0008862,Data Quality Issue,2025-06-01,New York,Americas,Client Onboarding,Discretionary,Workflow,Medium,Missing Mandatory Fields
E0008894,Reconciliation Break,2025-06-02,Geneva,EMEA,Operations,Advisory,CRM,Medium,Missing Mandatory Fields
E0008911,Data Quality Issue,2025-06-02,London,EMEA,Client Onboarding,Structured Products,Core Banking,Medium,Missing Mandatory Fields
E0008916,KYC Review Overdue,2025-06-02,New York,Americas,Client Onboarding,Discretionary,Workflow,Low,Missing Mandatory Fields
E0008963,Data Quality Issue,2025-06-03,London,EMEA,Operations,Discretionary,Email Intake,Low,Missing Mandatory Fields
E0008964,Processing Error,2025-06-03,London,EMEA,Client Onboarding,Discretionary,Workflow,High,Missing Mandatory Fields
E0008984,High-Risk Transaction,2025-06-03,Singapore,APAC,Front Office,Execution-only,CRM,High,Missing Mandatory Fields
E0008993,Reconciliation Break,2025-06-03,Singapore,APAC,Operations,Execution-only,Core Banking,High,Missing Mandatory Fields
E0008998,High-Risk Transaction,2025-06-03,Hong Kong,APAC,Front Office,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0009016,Data Quality Issue,2025-06-04,Zurich,EMEA,Operations,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0009020,High-Risk Transaction,2025-06-04,Geneva,EMEA,Front Office,Advisory,Workflow,High,Missing Mandatory Fields
E0009024,Overdue Task,2025-06-04,Geneva,EMEA,Operations,Discretionary,Core Banking,Low,Missing Mandatory Fields
E0009035,Processing Error,2025-06-04,London,EMEA,Operations,Discretionary,Email Intake,Medium,Missing Mandatory Fields
E0009042,Reconciliation Break,2025-06-04,London,EMEA,Operations,Lombard Lending,Monitoring Tool,Low,Missing Mandatory Fields
E0009055,Limit Breach,2025-06-04,New York,Americas,Compliance & Controls,Execution-only,Core Banking,Low,Missing Mandatory Fields
E0009058,Data Quality Issue,2025-06-04,Singapore,APAC,Front Office,Execution-only,Monitoring Tool,Critical,Missing Mandatory Fields
E0009081,High-Risk Transaction,2025-06-05,Geneva,EMEA,Front Office,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0009084,Processing Error,2025-06-05,Geneva,EMEA,Operations,Execution-only,CRM,Medium,Missing Mandatory Fields
E0009121,High-Risk Transaction,2025-06-05,Hong Kong,APAC,Front Office,Execution-only,Workflow,Low,Missing Mandatory Fields
E0009132,Reconciliation Break,2025-06-06,Zurich,EMEA,Front Office,Execution-only,Workflow,Medium,Missing Mandatory Fields
E0009136,High-Risk Transaction,2025-06-06,Zurich,EMEA,Front Office,Lombard Lending,CRM,Low,Missing Mandatory Fields
E0009141,Reconciliation Break,2025-06-06,Geneva,EMEA,Operations,Discretionary,CRM,Low,Missing Mandatory Fields
E0009177,Processing Error,2025-06-06,Hong Kong,APAC,Operations,Execution-only,CRM,High,Missing Mandatory Fields
E0009193,Processing Error,2025-06-07,London,EMEA,Operations,Advisory,CRM,Low,Missing Mandatory Fields
E0009203,Processing Error,2025-06-07,New York,Americas,Operations,Discretionary,CRM,Low,Missing Mandatory Fields
E0009208,Data Quality Issue,2025-06-07,Singapore,APAC,Operations,Advisory,Email Intake,Low,Missing Mandatory Fields
E0009211,Data Quality Issue,2025-06-07,Hong Kong,APAC,Operations,Discretionary,Email Intake,High,Missing Mandatory Fields
E0009219,Complaint,2025-06-08,Zurich,EMEA,Front Office,Execution-only,CRM,Medium,Missing Mandatory Fields
E0009225,High-Risk Transaction,2025-06-08,Geneva,EMEA,Operations,Execution-only,CRM,Medium,Missing Mandatory Fields
E0009228,Processing Error,2025-06-08,London,EMEA,Operations,Advisory,Core Banking,Low,Missing Mandatory Fields
E0009234,Overdue Task,2025-06-08,London,EMEA,Operations,Structured Products,CRM,High,Missing Mandatory Fields
E0009237,High-Risk Transaction,2025-06-08,New York,Americas,Front Office,Discretionary,Core Banking,Medium,Missing Mandatory Fields
E0009238,Reconciliation Break,2025-06-08,New York,Americas,Operations,Discretionary,Email Intake,Low,Missing Mandatory Fields
E0009253,Reconciliation Break,2025-06-09,Zurich,EMEA,Operations,Advisory,Core Banking,Medium,Missing Mandatory Fields
E0009267,High-Risk Transaction,2025-06-09,Geneva,EMEA,Front Office,Lombard Lending,Monitoring Tool,Low,Missing Mandatory Fields
E0009278,Complaint,2025-06-09,London,EMEA,Front Office,Execution-only,CRM,Medium,Missing Mandatory Fields
E0009282,Data Quality Issue,2025-06-09,London,EMEA,Compliance & Controls,Lombard Lending,Monitoring Tool,Medium,Missing Mandatory Fields
E0009291,High-Risk Transaction,2025-06-09,New York,Americas,Front Office,Execution-only,CRM,Medium,Missing Mandatory Fields
E0009340,Data Quality Issue,2025-06-10,London,EMEA,Front Office,Execution-only,Workflow,Medium,Missing Mandatory Fields
E0009347,Processing Error,2025-06-10,London,EMEA,Client Onboarding,Lombard Lending,Core Banking,High,Missing Mandatory Fields
E0009354,Processing Error,2025-06-10,New York,Americas,Client Onboarding,Discretionary,Core Banking,Low,Missing Mandatory Fields
E0009388,Processing Error,2025-06-11,Geneva,EMEA,Operations,Lombard Lending,Workflow,Medium,Missing Mandatory Fields
E0009398,Data Quality Issue,2025-06-11,London,EMEA,Client Onboarding,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0009403,Data Quality Issue,2025-06-11,New York,Americas,Front Office,Discretionary,Core Banking,Low,Missing Mandatory Fields
E0009404,Data Quality Issue,2025-06-11,New York,Americas,Client Onboarding,Discretionary,Workflow,Low,Missing Mandatory Fields
E0009415,Data Quality Issue,2025-06-11,Singapore,APAC,Client Onboarding,Discretionary,CRM,Low,Missing Mandatory Fields
E0009426,Data Quality Issue,2025-06-12,Zurich,EMEA,Front Office,Advisory,Core Banking,High,Missing Mandatory Fields
E0009439,Limit Breach,2025-06-12,Geneva,EMEA,Front Office,Advisory,Monitoring Tool,Medium,Missing Mandatory Fields
E0009462,Data Quality Issue,2025-06-12,London,EMEA,Client Onboarding,Execution-only,Email Intake,Low,Missing Mandatory Fields
E0009512,Processing Error,2025-06-13,Geneva,EMEA,Operations,Discretionary,CRM,Low,Missing Mandatory Fields
E0009514,Data Quality Issue,2025-06-13,Geneva,EMEA,Client Onboarding,Discretionary,Core Banking,High,Missing Mandatory Fields
E0009526,Reconciliation Break,2025-06-13,London,EMEA,Operations,Advisory,Monitoring Tool,Medium,Missing Mandatory Fields
E0009528,Data Quality Issue,2025-06-13,London,EMEA,Operations,Discretionary,Monitoring Tool,Medium,Missing Mandatory Fields
E0009529,Data Quality Issue,2025-06-13,London,EMEA,Client Onboarding,Discretionary,CRM,Low,Missing Mandatory Fields
